,Event,Revenue,Offer ID
3192,offer,0,2off10
3193,offer,0,Informative
3194,offer,0,Bogo 5
3195,offer,0,Bogo 10
3196,offer,0,5off20
3197,offer,0,Bogo 5
3198,offer,0,3off7
3199,offer,0,Bogo 10
3200,offer,0,Informative
3201,offer,0,Bogo 10
3202,offer,0,Bogo 5
3203,offer,0,Bogo 5
3204,offer,0,Informative
3205,offer,0,Bogo 10
3206,offer,0,3off7
3207,offer,0,Bogo 10
3208,offer,0,2off10
3209,offer,0,Informative
3210,offer,0,Bogo 10
3211,offer,0,3off7
3212,offer,0,Bogo 10
3213,offer,0,Informative
3214,offer,0,Informative
3215,offer,0,2off10
3216,offer,0,Bogo 10
3217,offer,0,Bogo 10
3218,offer,0,3off7
3219,offer,0,Informative
3220,offer,0,2off10
3221,offer,0,5off20
3222,offer,0,5off20
3223,offer,0,Bogo 5
3224,offer,0,Bogo 5
3225,offer,0,Bogo 5
3226,offer,0,Bogo 5
3227,offer,0,Bogo 10
3228,offer,0,Informative
3229,offer,0,Bogo 10
3230,offer,0,3off7
3231,offer,0,Bogo 10
3232,offer,0,5off20
3233,offer,0,Bogo 5
3234,offer,0,2off10
3235,offer,0,Informative
3236,offer,0,Bogo 10
3237,offer,0,2off10
3238,offer,0,Bogo 10
3239,offer,0,Bogo 5
3240,offer,0,Bogo 5
3241,offer,0,Bogo 5
3242,offer,0,Bogo 10
3243,offer,0,2off10
3244,offer,0,5off20
3245,offer,0,2off10
3246,offer,0,2off10
3247,offer,0,Bogo 5
3248,offer,0,Bogo 5
3249,offer,0,2off10
3250,offer,0,Bogo 10
3251,offer,0,Bogo 10
3252,offer,0,Bogo 5
3253,offer,0,Informative
3254,offer,0,Informative
3255,offer,0,Bogo 5
3256,offer,0,Informative
3257,offer,0,2off10
3258,offer,0,Bogo 10
3259,offer,0,Informative
3260,offer,0,Bogo 5
3261,offer,0,2off10
3262,offer,0,Bogo 10
3263,offer,0,Informative
3264,offer,0,Bogo 10
3265,offer,0,Bogo 5
3266,offer,0,Bogo 5
3267,offer,0,Bogo 5
3268,offer,0,2off10
3269,offer,0,Bogo 5
3270,offer,0,Bogo 10
3271,offer,0,2off10
3272,offer,0,2off10
3273,offer,0,2off10
3274,offer,0,3off7
3275,offer,0,Bogo 5
3276,offer,0,Bogo 10
3277,offer,0,Bogo 10
3278,offer,0,Informative
3279,offer,0,5off20
3280,offer,0,2off10
3281,offer,0,5off20
3282,offer,0,Informative
3283,offer,0,2off10
3284,offer,0,Informative
3285,offer,0,Bogo 10
3286,offer,0,2off10
3287,offer,0,Bogo 5
3288,offer,0,Bogo 5
3289,offer,0,Informative
3290,offer,0,5off20
3291,offer,0,Informative
3292,offer,0,2off10
3293,offer,0,2off10
3294,offer,0,2off10
3295,offer,0,Informative
3296,offer,0,Bogo 5
3297,offer,0,Bogo 10
3298,offer,0,Bogo 10
3299,offer,0,Informative
3300,offer,0,Informative
3301,offer,0,5off20
3302,offer,0,2off10
3303,offer,0,Bogo 10
3304,offer,0,Bogo 10
3305,offer,0,3off7
3306,offer,0,Bogo 5
3307,offer,0,3off7
3308,offer,0,3off7
3309,offer,0,3off7
3310,offer,0,Bogo 5
3311,offer,0,Informative
3312,offer,0,Bogo 5
3313,offer,0,Bogo 10
3314,offer,0,Informative
3315,offer,0,3off7
3316,offer,0,2off10
3317,offer,0,5off20
3318,offer,0,5off20
3319,offer,0,Bogo 5
3320,offer,0,2off10
3321,offer,0,Bogo 5
3322,offer,0,Bogo 5
3323,offer,0,Bogo 10
3324,offer,0,Informative
3325,offer,0,Informative
3326,offer,0,3off7
3327,offer,0,2off10
3328,offer,0,Bogo 10
3329,offer,0,Informative
3330,offer,0,Bogo 5
3331,offer,0,5off20
3332,offer,0,Bogo 10
3333,offer,0,Bogo 10
3334,offer,0,2off10
3335,offer,0,Bogo 10
3336,offer,0,Bogo 10
3337,offer,0,2off10
3338,offer,0,Bogo 10
3339,offer,0,3off7
3340,offer,0,Bogo 5
3341,offer,0,Bogo 5
3342,offer,0,2off10
3343,offer,0,Bogo 5
3344,offer,0,2off10
3345,offer,0,Bogo 5
3346,offer,0,Bogo 10
3347,offer,0,Informative
3348,offer,0,2off10
3349,offer,0,2off10
3350,offer,0,Informative
3351,offer,0,Bogo 5
3352,offer,0,Bogo 5
3353,offer,0,Bogo 5
3354,offer,0,5off20
3355,offer,0,2off10
3356,offer,0,2off10
3357,offer,0,2off10
3358,offer,0,2off10
3359,offer,0,3off7
3360,offer,0,Bogo 10
3361,offer,0,Bogo 5
3362,offer,0,Informative
3363,offer,0,Bogo 5
3364,offer,0,Informative
3365,offer,0,2off10
3366,offer,0,2off10
3367,offer,0,Informative
3368,offer,0,Bogo 10
3369,offer,0,2off10
3370,offer,0,Bogo 10
3371,offer,0,Informative
3372,offer,0,3off7
3373,offer,0,Bogo 5
3374,offer,0,Bogo 5
3375,offer,0,Bogo 10
3376,offer,0,Bogo 10
3377,offer,0,2off10
3378,offer,0,Bogo 10
3379,offer,0,Bogo 5
3380,offer,0,2off10
3381,offer,0,2off10
3382,offer,0,Bogo 5
3383,offer,0,Bogo 5
3384,offer,0,Bogo 10
3385,offer,0,2off10
3386,offer,0,3off7
3387,offer,0,Bogo 5
3388,offer,0,Informative
3389,offer,0,2off10
3390,offer,0,5off20
3391,offer,0,Bogo 10
3392,offer,0,Bogo 5
3393,offer,0,2off10
3394,offer,0,2off10
3395,offer,0,3off7
3396,offer,0,Informative
3397,offer,0,Bogo 5
3398,offer,0,Informative
3399,offer,0,Informative
3400,offer,0,2off10
3401,offer,0,Bogo 10
3402,offer,0,2off10
3403,offer,0,2off10
3404,offer,0,Informative
3405,offer,0,Bogo 5
3406,offer,0,Bogo 5
3407,offer,0,Informative
3408,offer,0,5off20
3409,offer,0,Bogo 10
3410,offer,0,2off10
3411,offer,0,Bogo 10
3412,offer,0,Bogo 10
3413,offer,0,Bogo 10
3414,offer,0,3off7
3415,offer,0,Bogo 5
3416,offer,0,2off10
3417,offer,0,Bogo 10
3418,offer,0,Informative
3419,offer,0,Bogo 5
3420,offer,0,2off10
3421,offer,0,Informative
3422,offer,0,Bogo 10
3423,offer,0,Bogo 5
3424,offer,0,Bogo 5
3425,offer,0,Informative
3426,offer,0,Bogo 10
3427,offer,0,2off10
3428,offer,0,2off10
3429,offer,0,2off10
3430,offer,0,Informative
3431,offer,0,Bogo 5
3432,offer,0,Informative
3433,offer,0,Bogo 5
3434,offer,0,Informative
3435,offer,0,2off10
3436,offer,0,Informative
3437,offer,0,3off7
3438,offer,0,2off10
3439,offer,0,Bogo 10
3440,offer,0,Bogo 10
3441,offer,0,Informative
3442,offer,0,Bogo 10
3443,offer,0,Bogo 5
3444,offer,0,Informative
3445,offer,0,5off20
3446,offer,0,Informative
3447,offer,0,2off10
3448,offer,0,Bogo 10
3449,offer,0,Bogo 10
3450,offer,0,2off10
3451,offer,0,2off10
3452,offer,0,Bogo 10
3453,offer,0,Informative
3454,offer,0,2off10
3455,offer,0,Informative
3456,offer,0,3off7
3457,offer,0,Informative
3458,offer,0,Informative
3459,offer,0,Bogo 10
3460,offer,0,2off10
3461,offer,0,5off20
3462,offer,0,Bogo 5
3463,offer,0,2off10
3464,offer,0,Informative
3465,offer,0,Bogo 10
3466,offer,0,2off10
3467,offer,0,2off10
3468,offer,0,Bogo 10
3469,offer,0,Bogo 10
3470,offer,0,Informative
3471,offer,0,3off7
3472,offer,0,Bogo 10
3473,offer,0,2off10
3474,offer,0,Bogo 10
3475,offer,0,Bogo 5
3476,offer,0,Informative
3477,offer,0,Bogo 10
3478,offer,0,2off10
3479,offer,0,Bogo 5
3480,offer,0,2off10
3481,offer,0,Bogo 10
3482,offer,0,Informative
3483,offer,0,2off10
3484,offer,0,Bogo 10
3485,offer,0,3off7
3486,offer,0,Bogo 10
3487,offer,0,Informative
3488,offer,0,Bogo 5
3489,offer,0,Bogo 5
3490,offer,0,Informative
3491,offer,0,3off7
3492,offer,0,2off10
3493,offer,0,Informative
3494,offer,0,Bogo 10
3495,offer,0,Informative
3496,offer,0,5off20
3497,offer,0,Bogo 5
3498,offer,0,Informative
3499,offer,0,2off10
3500,offer,0,2off10
3501,offer,0,Informative
3502,offer,0,2off10
3503,offer,0,5off20
3504,offer,0,Informative
3505,offer,0,Bogo 5
3506,offer,0,Informative
3507,offer,0,Informative
3508,offer,0,Bogo 10
3509,offer,0,Informative
3510,offer,0,Informative
3511,offer,0,Bogo 5
3512,offer,0,2off10
3513,offer,0,Bogo 5
3514,offer,0,5off20
3515,offer,0,5off20
3516,offer,0,5off20
3517,offer,0,Informative
3518,offer,0,5off20
3519,offer,0,Bogo 10
3520,offer,0,Informative
3521,offer,0,3off7
3522,offer,0,Bogo 10
3523,offer,0,2off10
3524,offer,0,Informative
3525,offer,0,3off7
3526,offer,0,Informative
3527,offer,0,2off10
3528,offer,0,2off10
3529,offer,0,Informative
3530,offer,0,Informative
3531,offer,0,Bogo 10
3532,offer,0,2off10
3533,offer,0,5off20
3534,offer,0,Informative
3535,offer,0,Bogo 10
3536,offer,0,3off7
3537,offer,0,Informative
3538,offer,0,Bogo 10
3539,offer,0,2off10
3540,offer,0,Informative
3541,offer,0,Informative
3542,offer,0,Bogo 5
3543,offer,0,Informative
3544,offer,0,Bogo 10
3545,offer,0,Bogo 10
3546,offer,0,5off20
3547,offer,0,3off7
3548,offer,0,3off7
3549,offer,0,5off20
3550,offer,0,Bogo 10
3551,offer,0,2off10
3552,offer,0,2off10
3553,offer,0,5off20
3554,offer,0,Bogo 5
3555,offer,0,Bogo 5
3556,offer,0,Informative
3557,offer,0,2off10
3558,offer,0,5off20
3559,offer,0,Informative
3560,offer,0,2off10
3561,offer,0,Informative
3562,offer,0,Informative
3563,offer,0,Informative
3564,offer,0,Bogo 10
3565,offer,0,2off10
3566,offer,0,2off10
3567,offer,0,Informative
3568,offer,0,5off20
3569,offer,0,Bogo 5
3570,offer,0,Informative
3571,offer,0,2off10
3572,offer,0,Informative
3573,offer,0,Bogo 10
3574,offer,0,Informative
3575,offer,0,Bogo 5
3576,offer,0,Bogo 5
3577,offer,0,Bogo 10
3578,offer,0,Bogo 5
3579,offer,0,3off7
3580,offer,0,2off10
3581,offer,0,2off10
3582,offer,0,3off7
3583,offer,0,Informative
3584,offer,0,Informative
3585,offer,0,5off20
3586,offer,0,Informative
3587,offer,0,2off10
3588,offer,0,2off10
3589,offer,0,5off20
3590,offer,0,2off10
3591,offer,0,Bogo 10
3592,offer,0,Bogo 5
3593,offer,0,Informative
3594,offer,0,Informative
3595,offer,0,3off7
3596,offer,0,2off10
3597,offer,0,Informative
3598,offer,0,Informative
3599,offer,0,Bogo 10
3600,offer,0,2off10
3601,offer,0,Bogo 5
3602,offer,0,Bogo 5
3603,offer,0,Bogo 10
3604,offer,0,2off10
3605,offer,0,2off10
3606,offer,0,Bogo 5
3607,offer,0,Bogo 5
3608,offer,0,Bogo 10
3609,offer,0,5off20
3610,offer,0,Bogo 10
3611,offer,0,Bogo 5
3612,offer,0,Bogo 10
3613,offer,0,Informative
3614,offer,0,Bogo 5
3615,offer,0,Bogo 10
3616,offer,0,3off7
3617,offer,0,Bogo 5
3618,offer,0,Bogo 5
3619,offer,0,Bogo 5
3620,offer,0,Bogo 5
3621,offer,0,2off10
3622,offer,0,2off10
3623,offer,0,2off10
3624,offer,0,Bogo 5
3625,offer,0,Informative
3626,offer,0,Bogo 10
3627,offer,0,2off10
3628,offer,0,2off10
3629,offer,0,Bogo 10
3630,offer,0,Bogo 10
3631,offer,0,Bogo 10
3632,offer,0,3off7
3633,offer,0,2off10
3634,offer,0,3off7
3635,offer,0,3off7
3636,offer,0,Informative
3637,offer,0,Bogo 10
3638,offer,0,3off7
3639,offer,0,2off10
3640,offer,0,5off20
3641,offer,0,Informative
3642,offer,0,Informative
3643,offer,0,Bogo 10
3644,offer,0,Bogo 5
3645,offer,0,Informative
3646,offer,0,Bogo 5
3647,offer,0,Informative
3648,offer,0,Informative
3649,offer,0,Bogo 5
3650,offer,0,5off20
3651,offer,0,Informative
3652,offer,0,Bogo 5
3653,offer,0,Bogo 10
3654,offer,0,Bogo 5
3655,offer,0,Informative
3656,offer,0,Bogo 5
3657,offer,0,5off20
3658,offer,0,2off10
3659,offer,0,Informative
3660,offer,0,2off10
3661,offer,0,Bogo 10
3662,offer,0,Informative
3663,offer,0,Informative
3664,offer,0,Bogo 10
3665,offer,0,5off20
3666,offer,0,Bogo 10
3667,offer,0,3off7
3668,offer,0,Informative
3669,offer,0,Bogo 10
3670,offer,0,Bogo 5
3671,offer,0,Bogo 10
3672,offer,0,2off10
3673,offer,0,Bogo 10
3674,offer,0,Bogo 10
3675,offer,0,Bogo 10
3676,offer,0,Bogo 10
3677,offer,0,Informative
3678,offer,0,Informative
3679,offer,0,Bogo 10
3680,offer,0,2off10
3681,offer,0,3off7
3682,offer,0,Bogo 5
3683,offer,0,Bogo 5
3684,offer,0,2off10
3685,offer,0,Bogo 10
3686,offer,0,Informative
3687,offer,0,Bogo 5
3688,offer,0,2off10
3689,offer,0,5off20
3690,offer,0,5off20
3691,offer,0,3off7
3692,offer,0,Bogo 10
3693,offer,0,Bogo 10
3694,offer,0,Informative
3695,offer,0,Informative
3696,offer,0,Bogo 10
3697,offer,0,Bogo 5
3698,offer,0,Bogo 10
3699,offer,0,Bogo 5
3700,offer,0,Bogo 5
3701,offer,0,Bogo 10
3702,offer,0,5off20
3703,offer,0,Bogo 5
3704,offer,0,Bogo 10
3705,offer,0,5off20
3706,offer,0,Bogo 5
3707,offer,0,5off20
3708,offer,0,5off20
3709,offer,0,2off10
3710,offer,0,2off10
3711,offer,0,5off20
3712,offer,0,Informative
3713,offer,0,5off20
3714,offer,0,Informative
3715,offer,0,3off7
3716,offer,0,2off10
3717,offer,0,Informative
3718,offer,0,Informative
3719,offer,0,Informative
3720,offer,0,Bogo 10
3721,offer,0,2off10
3722,offer,0,2off10
3723,offer,0,Informative
3724,offer,0,2off10
3725,offer,0,5off20
3726,offer,0,Informative
3727,offer,0,Bogo 5
3728,offer,0,Bogo 10
3729,offer,0,Bogo 5
3730,offer,0,Bogo 5
3731,offer,0,5off20
3732,offer,0,2off10
3733,offer,0,5off20
3734,offer,0,Bogo 10
3735,offer,0,Bogo 5
3736,offer,0,Bogo 10
3737,offer,0,2off10
3738,offer,0,3off7
3739,offer,0,Bogo 10
3740,offer,0,Informative
3741,offer,0,Bogo 5
3742,offer,0,Bogo 5
3743,offer,0,Bogo 10
3744,offer,0,Informative
3745,offer,0,3off7
3746,offer,0,Informative
3747,offer,0,2off10
3748,offer,0,Informative
3749,offer,0,Informative
3750,offer,0,Bogo 10
3751,offer,0,Bogo 10
3752,offer,0,2off10
3753,offer,0,Bogo 10
3754,offer,0,Bogo 10
3755,offer,0,Informative
3756,offer,0,2off10
3757,offer,0,Bogo 5
3758,offer,0,Informative
3759,offer,0,Bogo 5
3760,offer,0,2off10
3761,offer,0,Bogo 10
3762,offer,0,Bogo 5
3763,offer,0,Informative
3764,offer,0,5off20
3765,offer,0,2off10
3766,offer,0,2off10
3767,offer,0,3off7
3768,offer,0,Informative
3769,offer,0,Bogo 10
3770,offer,0,5off20
3771,offer,0,Bogo 5
3772,offer,0,Bogo 5
3773,offer,0,2off10
3774,offer,0,Informative
3775,offer,0,Bogo 10
3776,offer,0,Bogo 10
3777,offer,0,Informative
3778,offer,0,Bogo 10
3779,offer,0,Informative
3780,offer,0,Bogo 5
3781,offer,0,Bogo 5
3782,offer,0,5off20
3783,offer,0,Informative
3784,offer,0,Bogo 10
3785,offer,0,2off10
3786,offer,0,5off20
3787,offer,0,2off10
3788,offer,0,5off20
3789,offer,0,Informative
3790,offer,0,2off10
3791,offer,0,Bogo 5
3792,offer,0,Bogo 10
3793,offer,0,Bogo 10
3794,offer,0,Bogo 5
3795,offer,0,Informative
3796,offer,0,Bogo 10
3797,offer,0,Bogo 5
3798,offer,0,Bogo 5
3799,offer,0,Bogo 10
3800,offer,0,Bogo 10
3801,offer,0,Bogo 5
3802,offer,0,Bogo 10
3803,offer,0,2off10
3804,offer,0,5off20
3805,offer,0,2off10
3806,offer,0,Bogo 10
3807,offer,0,3off7
3808,offer,0,2off10
3809,offer,0,Bogo 5
3810,offer,0,Bogo 10
3811,offer,0,Bogo 10
3812,offer,0,Bogo 5
3813,offer,0,3off7
3814,offer,0,Bogo 10
3815,offer,0,Bogo 5
3816,offer,0,5off20
3817,offer,0,2off10
3818,offer,0,2off10
3819,offer,0,Bogo 10
3820,offer,0,Informative
3821,offer,0,2off10
3822,offer,0,Informative
3823,offer,0,Bogo 10
3824,offer,0,Informative
3825,offer,0,Bogo 10
3826,offer,0,3off7
3827,offer,0,5off20
3828,offer,0,Bogo 5
3829,offer,0,Bogo 10
3830,offer,0,Bogo 5
3831,offer,0,2off10
3832,offer,0,Bogo 5
3833,offer,0,3off7
3834,offer,0,Bogo 10
3835,offer,0,Bogo 10
3836,offer,0,Bogo 5
3837,offer,0,5off20
3838,offer,0,Informative
3839,offer,0,2off10
3840,offer,0,2off10
3841,offer,0,Bogo 10
3842,offer,0,Informative
3843,offer,0,5off20
3844,offer,0,Informative
3845,offer,0,2off10
3846,offer,0,5off20
3847,offer,0,Bogo 10
3848,offer,0,2off10
3849,offer,0,Bogo 5
3850,offer,0,Bogo 5
3851,offer,0,Informative
3852,offer,0,5off20
3853,offer,0,Informative
3854,offer,0,Bogo 10
3855,offer,0,Bogo 10
3856,offer,0,Bogo 10
3857,offer,0,2off10
3858,offer,0,Bogo 10
3859,offer,0,2off10
3860,offer,0,Informative
3861,offer,0,5off20
3862,offer,0,2off10
3863,offer,0,5off20
3864,offer,0,2off10
3865,offer,0,Informative
3866,offer,0,Bogo 10
3867,offer,0,Informative
3868,offer,0,3off7
3869,offer,0,Bogo 10
3870,offer,0,Bogo 10
3871,offer,0,Bogo 5
3872,offer,0,2off10
3873,offer,0,2off10
3874,offer,0,Bogo 5
3875,offer,0,Bogo 10
3876,offer,0,Informative
3877,offer,0,5off20
3878,offer,0,2off10
3879,offer,0,Bogo 10
3880,offer,0,Bogo 10
3881,offer,0,Bogo 5
3882,offer,0,Bogo 5
3883,offer,0,Bogo 10
3884,offer,0,2off10
3885,offer,0,Bogo 5
3886,offer,0,2off10
3887,offer,0,2off10
3888,offer,0,2off10
3889,offer,0,3off7
3890,offer,0,Informative
3891,offer,0,5off20
3892,offer,0,Informative
3893,offer,0,3off7
3894,offer,0,Bogo 10
3895,offer,0,5off20
3896,offer,0,Bogo 10
3897,offer,0,2off10
3898,offer,0,Bogo 5
3899,offer,0,3off7
3900,offer,0,Informative
3901,offer,0,Bogo 10
3902,offer,0,5off20
3903,offer,0,Informative
3904,offer,0,Bogo 5
3905,offer,0,3off7
3906,offer,0,3off7
3907,offer,0,2off10
3908,offer,0,2off10
3909,offer,0,2off10
3910,offer,0,Bogo 5
3911,offer,0,Informative
3912,offer,0,Bogo 5
3913,offer,0,Informative
3914,offer,0,2off10
3915,offer,0,Bogo 5
3916,offer,0,Informative
3917,offer,0,2off10
3918,offer,0,Bogo 10
3919,offer,0,Bogo 5
3920,offer,0,Bogo 5
3921,offer,0,2off10
3922,offer,0,2off10
3923,offer,0,3off7
3924,offer,0,Bogo 10
3925,offer,0,Informative
3926,offer,0,3off7
3927,offer,0,Bogo 5
3928,offer,0,Bogo 10
3929,offer,0,Bogo 10
3930,offer,0,2off10
3931,offer,0,Bogo 10
3932,offer,0,Bogo 5
3933,offer,0,5off20
3934,offer,0,Bogo 5
3935,offer,0,5off20
3936,offer,0,Informative
3937,offer,0,Bogo 5
3938,offer,0,Bogo 10
3939,offer,0,Informative
3940,offer,0,5off20
3941,offer,0,3off7
3942,offer,0,Bogo 5
3943,offer,0,5off20
3944,offer,0,Bogo 10
3945,offer,0,2off10
3946,offer,0,Bogo 5
3947,offer,0,5off20
3948,offer,0,5off20
3949,offer,0,3off7
3950,offer,0,Bogo 5
3951,offer,0,2off10
3952,offer,0,Informative
3953,offer,0,Informative
3954,offer,0,5off20
3955,offer,0,Bogo 10
3956,offer,0,Bogo 5
3957,offer,0,Bogo 10
3958,offer,0,Informative
3959,offer,0,Informative
3960,offer,0,Bogo 10
3961,offer,0,5off20
3962,offer,0,Informative
3963,offer,0,2off10
3964,offer,0,Bogo 5
3965,offer,0,Informative
3966,offer,0,3off7
3967,offer,0,2off10
3968,offer,0,Bogo 10
3969,offer,0,Informative
3970,offer,0,5off20
3971,offer,0,Bogo 5
3972,offer,0,Informative
3973,offer,0,Informative
3974,offer,0,Bogo 10
3975,offer,0,Bogo 5
3976,offer,0,Bogo 10
3977,offer,0,Bogo 5
3978,offer,0,Bogo 5
3979,offer,0,2off10
3980,offer,0,Bogo 5
3981,offer,0,Bogo 5
3982,offer,0,Bogo 5
3983,offer,0,Informative
3984,offer,0,5off20
3985,offer,0,Informative
3986,offer,0,Bogo 5
3987,offer,0,Bogo 5
3988,offer,0,Bogo 5
3989,offer,0,Informative
3990,offer,0,Bogo 10
3991,offer,0,Bogo 10
3992,offer,0,Bogo 5
3993,offer,0,Bogo 10
3994,offer,0,Bogo 5
3995,offer,0,Bogo 5
3996,offer,0,2off10
3997,offer,0,2off10
3998,offer,0,Bogo 10
3999,offer,0,5off20
4000,offer,0,Bogo 10
4001,offer,0,Informative
4002,offer,0,Informative
4003,offer,0,5off20
4004,offer,0,3off7
4005,offer,0,3off7
4006,offer,0,2off10
4007,offer,0,2off10
4008,offer,0,Bogo 5
4009,offer,0,2off10
4010,offer,0,Informative
4011,offer,0,Bogo 10
4012,offer,0,Informative
4013,offer,0,3off7
4014,offer,0,Informative
4015,offer,0,3off7
4016,offer,0,Informative
4017,offer,0,Bogo 10
4018,offer,0,2off10
4019,offer,0,2off10
4020,offer,0,2off10
4021,offer,0,Bogo 10
4022,offer,0,Bogo 5
4023,offer,0,Bogo 10
4024,offer,0,2off10
4025,offer,0,Informative
4026,offer,0,Informative
4027,offer,0,Bogo 10
4028,offer,0,3off7
4029,offer,0,5off20
4030,offer,0,Bogo 5
4031,offer,0,5off20
4032,offer,0,Bogo 10
4033,offer,0,Informative
4034,offer,0,Bogo 5
4035,offer,0,5off20
4036,offer,0,Informative
4037,offer,0,Bogo 5
4038,offer,0,2off10
4039,offer,0,Informative
4040,offer,0,Bogo 5
4041,offer,0,Bogo 10
4042,offer,0,Bogo 10
4043,offer,0,2off10
4044,offer,0,Informative
4045,offer,0,Bogo 10
4046,offer,0,Informative
4047,offer,0,Bogo 10
4048,offer,0,3off7
4049,offer,0,Informative
4050,offer,0,5off20
4051,offer,0,2off10
4052,offer,0,Bogo 5
4053,offer,0,Informative
4054,offer,0,Informative
4055,offer,0,Bogo 5
4056,offer,0,2off10
4057,offer,0,3off7
4058,offer,0,3off7
4059,offer,0,Bogo 10
4060,offer,0,Bogo 5
4061,offer,0,3off7
4062,offer,0,Informative
4063,offer,0,Bogo 10
4064,offer,0,Bogo 10
4065,offer,0,Bogo 10
4066,offer,0,5off20
4067,offer,0,Informative
4068,offer,0,Bogo 5
4069,offer,0,2off10
4070,offer,0,2off10
4071,offer,0,Informative
4072,offer,0,Bogo 5
4073,offer,0,5off20
4074,offer,0,Bogo 5
4075,offer,0,Bogo 5
4076,offer,0,Bogo 10
4077,offer,0,2off10
4078,offer,0,Informative
4079,offer,0,2off10
4080,offer,0,Bogo 10
4081,offer,0,Informative
4082,offer,0,2off10
4083,offer,0,3off7
4084,offer,0,Bogo 10
4085,offer,0,Bogo 10
4086,offer,0,Bogo 10
4087,offer,0,5off20
4088,offer,0,Bogo 5
4089,offer,0,Informative
4090,offer,0,2off10
4091,offer,0,2off10
4092,offer,0,Bogo 10
4093,offer,0,Bogo 5
4094,offer,0,Informative
4095,offer,0,Bogo 10
4096,offer,0,Bogo 10
4097,offer,0,Bogo 10
4098,offer,0,Bogo 5
4099,offer,0,5off20
4100,offer,0,2off10
4101,offer,0,Bogo 10
4102,offer,0,Bogo 5
4103,offer,0,Bogo 10
4104,offer,0,3off7
4105,offer,0,3off7
4106,offer,0,Bogo 10
4107,offer,0,Bogo 10
4108,offer,0,5off20
4109,offer,0,Bogo 5
4110,offer,0,2off10
4111,offer,0,2off10
4112,offer,0,2off10
4113,offer,0,2off10
4114,offer,0,Bogo 5
4115,offer,0,2off10
4116,offer,0,Bogo 5
4117,offer,0,Informative
4118,offer,0,3off7
4119,offer,0,Bogo 5
4120,offer,0,2off10
4121,offer,0,Bogo 5
4122,offer,0,5off20
4123,offer,0,Bogo 10
4124,offer,0,Bogo 10
4125,offer,0,2off10
4126,offer,0,5off20
4127,offer,0,Informative
4128,offer,0,Bogo 10
4129,offer,0,Informative
4130,offer,0,Bogo 5
4131,offer,0,2off10
4132,offer,0,Bogo 5
4133,offer,0,2off10
4134,offer,0,2off10
4135,offer,0,Bogo 5
4136,offer,0,3off7
4137,offer,0,Bogo 10
4138,offer,0,2off10
4139,offer,0,Bogo 10
4140,offer,0,Informative
4141,offer,0,Bogo 10
4142,offer,0,Informative
4143,offer,0,Bogo 10
4144,offer,0,5off20
4145,offer,0,Bogo 10
4146,offer,0,Bogo 10
4147,offer,0,Informative
4148,offer,0,Bogo 5
4149,offer,0,Bogo 5
4150,offer,0,Bogo 5
4151,offer,0,3off7
4152,offer,0,Bogo 10
4153,offer,0,Bogo 10
4154,offer,0,Informative
4155,offer,0,Informative
4156,offer,0,5off20
4157,offer,0,2off10
4158,offer,0,3off7
4159,offer,0,Bogo 5
4160,offer,0,Bogo 5
4161,offer,0,Bogo 10
4162,offer,0,5off20
4163,offer,0,Bogo 10
4164,offer,0,Informative
4165,offer,0,Bogo 5
4166,offer,0,Informative
4167,offer,0,Bogo 10
4168,offer,0,Bogo 10
4169,offer,0,Informative
4170,offer,0,Informative
